Date,Open,High,Low,Close,Volume,Market Cap
"Jun 12, 2017",0.883659,0.930353,0.739668,0.766698,"1,986,390","29,564,300"
"Jun 11, 2017",0.917623,0.998265,0.818035,0.881830,"2,872,580","30,699,200"
"Jun 10, 2017",1.10,1.26,0.825375,0.919354,"7,187,370","36,966,400"
"Jun 09, 2017",0.675471,1.22,0.671918,1.11,"15,540,500","22,596,700"
"Jun 08, 2017",0.603961,0.681045,0.578284,0.675332,"1,466,890","20,203,600"
"Jun 07, 2017",0.613924,0.694597,0.594987,0.600054,"1,806,980","20,536,100"
"Jun 06, 2017",0.554233,0.685492,0.507064,0.615905,"2,172,950","18,538,800"
"Jun 05, 2017",0.578123,0.646411,0.534351,0.549386,"2,619,000","19,336,300"
"Jun 04, 2017",0.464114,0.640233,0.398621,0.583660,"3,940,540","15,522,000"
"Jun 03, 2017",0.390444,0.481138,0.378037,0.465248,"1,461,800","13,057,000"
"Jun 02, 2017",0.369020,0.394720,0.357120,0.390571,"542,571","12,340,300"
"Jun 01, 2017",0.342075,0.372996,0.332058,0.370123,"687,742","11,438,800"
"May 31, 2017",0.343050,0.349045,0.321490,0.340373,"351,347","11,471,300"
"May 30, 2017",0.336852,0.364490,0.330810,0.343450,"823,234","11,264,000"
"May 29, 2017",0.345266,0.346274,0.320323,0.341938,"289,002","11,545,100"
"May 28, 2017",0.336751,0.388470,0.297253,0.341637,"669,570","11,260,100"
"May 27, 2017",0.307602,0.345206,0.214854,0.335881,"814,425","10,285,400"
"May 26, 2017",0.359076,0.401332,0.285022,0.305433,"468,534","12,006,400"
"May 25, 2017",0.415513,0.423328,0.352267,0.360031,"825,101","13,893,100"
"May 24, 2017",0.413588,0.469339,0.405129,0.415591,"959,507","13,828,400"
"May 23, 2017",0.359088,0.423892,0.353182,0.411010,"1,118,820","12,005,600"
"May 22, 2017",0.426152,0.454924,0.338565,0.362279,"1,336,590","14,247,200"
"May 21, 2017",0.390380,0.453343,0.364343,0.422775,"1,330,440","13,049,400"
"May 20, 2017",0.389295,0.408341,0.370860,0.394792,"648,178","13,012,000"
"May 19, 2017",0.354838,0.397732,0.334843,0.390635,"957,838","11,859,700"
"May 18, 2017",0.373864,0.412351,0.332633,0.354637,"1,829,760","12,495,000"
"May 17, 2017",0.278725,0.419604,0.260639,0.376297,"2,240,420","9,315,180"
"May 16, 2017",0.235427,0.312443,0.233497,0.278268,"1,256,830","7,868,060"
"May 15, 2017",0.251235,0.255552,0.228613,0.233257,"376,280","8,396,230"
"May 14, 2017",0.265838,0.281342,0.247585,0.251948,"404,335","8,883,990"
"May 13, 2017",0.248695,0.298068,0.225996,0.264966,"681,582","8,310,560"
"May 12, 2017",0.227755,0.261225,0.218841,0.250703,"767,954","7,610,450"
"May 11, 2017",0.266762,0.268824,0.204113,0.227547,"658,831","8,913,540"
"May 10, 2017",0.269981,0.303306,0.254455,0.266419,"546,401","9,020,990"
"May 09, 2017",0.358997,0.371611,0.258234,0.264372,"1,112,700","11,995,200"
"May 08, 2017",0.321309,0.480560,0.288629,0.360715,"3,465,810","10,735,800"
"May 07, 2017",0.281283,0.449552,0.253552,0.326719,"4,469,260","9,397,690"
"May 06, 2017",0.236601,0.285729,0.216598,0.281330,"1,251,790","7,904,790"
"May 05, 2017",0.214918,0.237876,0.191388,0.237876,"1,062,880","7,180,310"
"May 04, 2017",0.160037,0.205839,0.160037,0.193472,"1,369,680","5,346,570"
"May 03, 2017",0.130737,0.162175,0.130162,0.161728,"921,344","4,367,640"
"May 02, 2017",0.134782,0.139125,0.114040,0.130821,"229,557","4,502,600"
"May 01, 2017",0.138529,0.154226,0.121620,0.136790,"518,275","4,627,760"
"Apr 30, 2017",0.113002,0.136613,0.112766,0.132189,"445,568","3,774,900"
"Apr 29, 2017",0.112155,0.114788,0.107176,0.112752,"220,846","3,746,510"
"Apr 28, 2017",0.112659,0.114000,0.105080,0.112228,"181,020","3,763,350"
"Apr 27, 2017",0.105018,0.115467,0.102031,0.111206,"197,063","3,508,080"
"Apr 26, 2017",0.098901,0.112917,0.096703,0.106406,"237,782","3,303,720"
"Apr 25, 2017",0.100147,0.101043,0.098426,0.099166,"89,400","3,345,260"
"Apr 24, 2017",0.098458,0.101054,0.097647,0.099953,"88,929","3,288,830"
"Apr 23, 2017",0.103907,0.105156,0.096929,0.097910,"117,824","3,470,830"
"Apr 22, 2017",0.104400,0.107280,0.102642,0.104513,"117,655","3,487,240"
"Apr 21, 2017",0.094611,0.111081,0.092037,0.105869,"393,063","3,160,250"
"Apr 20, 2017",0.104741,0.105134,0.085996,0.093282,"271,464","3,498,600"
"Apr 19, 2017",0.110211,0.112421,0.101838,0.104754,"267,574","3,681,310"
"Apr 18, 2017",0.111567,0.118137,0.107053,0.109488,"292,489","3,726,500"
"Apr 17, 2017",0.102696,0.125956,0.101048,0.110827,"657,747","3,430,180"
"Apr 16, 2017",0.100796,0.105676,0.100633,0.103891,"253,706","3,366,710"
"Apr 15, 2017",0.099366,0.103141,0.097770,0.100721,"202,521","3,318,920"
"Apr 14, 2017",0.098709,0.104485,0.098035,0.098355,"255,088","3,296,880"
"Apr 13, 2017",0.113566,0.118834,0.097216,0.099012,"604,345","3,793,040"
"Apr 12, 2017",0.116135,0.124924,0.105025,0.113613,"1,159,060","3,878,770"
"Apr 11, 2017",0.171369,0.196415,0.116845,0.116845,"2,722,700","5,722,920"
"Apr 10, 2017",0.129495,0.232225,0.092258,0.170914,"10,248,400","4,324,300"
"Apr 09, 2017",0.064970,0.138804,0.063308,0.124943,"1,014,370","2,169,590"
"Apr 08, 2017",0.064022,0.070102,0.061045,0.064990,"49,436","2,136,320"
"Apr 07, 2017",0.068585,0.070393,0.060649,0.064081,"83,195","2,286,740"
"Apr 06, 2017",0.071883,0.073742,0.067740,0.068562,"85,970","2,394,400"
"Apr 05, 2017",0.072447,0.077517,0.071159,0.071784,"90,198","2,411,120"
"Apr 04, 2017",0.074842,0.081189,0.069774,0.072057,"131,121","2,488,760"
"Apr 03, 2017",0.072842,0.077819,0.067389,0.074826,"116,057","2,420,130"
"Apr 02, 2017",0.072504,0.078283,0.070145,0.074206,"47,581","2,406,680"
"Apr 01, 2017",0.076477,0.077997,0.071668,0.073380,"40,489","2,536,340"
"Mar 31, 2017",0.078681,0.083716,0.074159,0.076452,"59,666","2,607,420"
"Mar 30, 2017",0.079791,0.093932,0.068817,0.079512,"250,432","2,711,940"
"Mar 29, 2017",0.061185,0.095626,0.060188,0.078421,"409,102","2,079,550"
"Mar 28, 2017",0.068399,0.068683,0.059106,0.061611,"50,638","2,324,730"
"Mar 27, 2017",0.073087,0.078628,0.061364,0.066384,"119,597","2,484,090"
"Mar 26, 2017",0.058041,0.082085,0.055123,0.072937,"130,744","1,972,680"
"Mar 25, 2017",0.049432,0.058765,0.048749,0.058146,"62,127","1,680,080"
"Mar 24, 2017",0.049919,0.054660,0.047490,0.049300,"44,545","1,696,640"
"Mar 23, 2017",0.049480,0.055093,0.048154,0.049945,"53,747","1,681,740"
"Mar 22, 2017",0.046925,0.050547,0.044255,0.049490,"29,729","1,594,880"
"Mar 21, 2017",0.047392,0.048908,0.045423,0.046898,"11,141","1,610,780"
"Mar 20, 2017",0.046054,0.048843,0.043251,0.046678,"17,861","1,565,270"
